id,triples,label,lpmln hard rules -q keyPerson(False Negative),lpmln hard rules -q not_keyPerson(True Negative),asp
342,"['Campbell_Soup_Company', 'Robert_Noel_(businessman)']",0,"[""keyPerson('Campbell_Soup_Company', 'Robert_Noel_(businessman)') 1.0""]","[""not_keyPerson('Campbell_Soup_Company', 'Robert_Noel_(businessman)') 1.0""]","['keyPerson(""Campbell_Soup_Company"",""Robert_Noel_(businessman)"")', 'not_keyPerson(""Campbell_Soup_Company"",""Robert_Noel_(businessman)"")']"
345,"['Canonical_(company)', 'Christie_Hefner']",0,"[""keyPerson('Canonical_(company)', 'Christie_Hefner') 1.0""]","[""not_keyPerson('Canonical_(company)', 'Christie_Hefner') 1.0""]","['keyPerson(""Canonical_(company)"",""Christie_Hefner"")', 'not_keyPerson(""Canonical_(company)"",""Christie_Hefner"")']"
347,"['Canonical_(company)', 'Grandhi_Mallikarjuna_Rao']",0,"[""keyPerson('Canonical_(company)', 'Grandhi_Mallikarjuna_Rao') 1.0""]","[""not_keyPerson('Canonical_(company)', 'Grandhi_Mallikarjuna_Rao') 1.0""]","['keyPerson(""Canonical_(company)"",""Grandhi_Mallikarjuna_Rao"")', 'not_keyPerson(""Canonical_(company)"",""Grandhi_Mallikarjuna_Rao"")']"
344,"['Canonical_(company)', 'Indra_Nooyi']",0,"[""keyPerson('Canonical_(company)', 'Indra_Nooyi') 1.0""]","[""not_keyPerson('Canonical_(company)', 'Indra_Nooyi') 1.0""]","['keyPerson(""Canonical_(company)"",""Indra_Nooyi"")', 'not_keyPerson(""Canonical_(company)"",""Indra_Nooyi"")']"
349,"['Capital_One', 'Ashok_Vemuri']",0,"[""keyPerson('Capital_One', 'Ashok_Vemuri') 1.0""]","[""not_keyPerson('Capital_One', 'Ashok_Vemuri') 1.0""]","['keyPerson(""Capital_One"",""Ashok_Vemuri"")', 'not_keyPerson(""Capital_One"",""Ashok_Vemuri"")']"
351,"['Capital_One', 'Brian_L._Roberts']",0,"[""keyPerson('Capital_One', 'Brian_L._Roberts') 1.0""]","[""not_keyPerson('Capital_One', 'Brian_L._Roberts') 1.0""]","['keyPerson(""Capital_One"",""Brian_L._Roberts"")', 'not_keyPerson(""Capital_One"",""Brian_L._Roberts"")']"
352,"['Capital_One', 'Denise_Morrison']",0,"[""keyPerson('Capital_One', 'Denise_Morrison') 1.0""]","[""not_keyPerson('Capital_One', 'Denise_Morrison') 1.0""]","['keyPerson(""Capital_One"",""Denise_Morrison"")', 'not_keyPerson(""Capital_One"",""Denise_Morrison"")']"
350,"['Capital_One', 'John_Stumpf']",0,"[""keyPerson('Capital_One', 'John_Stumpf') 1.0""]","[""not_keyPerson('Capital_One', 'John_Stumpf') 1.0""]","['keyPerson(""Capital_One"",""John_Stumpf"")', 'not_keyPerson(""Capital_One"",""John_Stumpf"")']"
357,"['Caterpillar_Inc.', 'Donald_Trump']",0,"[""keyPerson('Caterpillar_Inc.', 'Donald_Trump') 1.0"", ""keyPerson('Donald_Trump', 'Caterpillar_Inc.') 1.0"", ""keyPerson('Donald_Trump_Jr.__1', 'Caterpillar_Inc.') 1.0"", ""keyPerson('Caterpillar_Inc.', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Donald_Trump__1', 'Caterpillar_Inc.') 1.0""]","[""not_keyPerson('Caterpillar_Inc.', 'Donald_Trump') 1.0"", ""not_keyPerson('Caterpillar_Inc.', 'Donald_Trump_Jr.') 1.0""]","['keyPerson(""Caterpillar_Inc."",""Donald_Trump"")', 'keyPerson(""Caterpillar_Inc."",""Donald_Trump_Jr."")', 'keyPerson(""Donald_Trump__1"",""Caterpillar_Inc."")', 'keyPerson(""Donald_Trump_Jr.__1"",""Caterpillar_Inc."")', 'keyPerson(""Donald_Trump"",""Caterpillar_Inc."")', 'not_keyPerson(""Caterpillar_Inc."",""Donald_Trump"")', 'not_keyPerson(""Caterpillar_Inc."",""Donald_Trump_Jr."")']"
356,"['Caterpillar_Inc.', 'Muhtar_Kent']",0,"[""keyPerson('Muhtar_Kent__1', 'Caterpillar_Inc.') 1.0"", ""keyPerson('Caterpillar_Inc.', 'Muhtar_Kent') 1.0""]","[""not_keyPerson('Caterpillar_Inc.', 'Muhtar_Kent') 1.0""]","['keyPerson(""Caterpillar_Inc."",""Muhtar_Kent"")', 'keyPerson(""Muhtar_Kent__1"",""Caterpillar_Inc."")', 'not_keyPerson(""Caterpillar_Inc."",""Muhtar_Kent"")']"
355,"['Caterpillar_Inc.', 'Vittorio_Colao']",0,"[""keyPerson('Caterpillar_Inc.', 'Vittorio_Colao') 1.0""]","[""not_keyPerson('Caterpillar_Inc.', 'Vittorio_Colao') 1.0""]","['keyPerson(""Caterpillar_Inc."",""Vittorio_Colao"")', 'not_keyPerson(""Caterpillar_Inc."",""Vittorio_Colao"")']"
361,"['Cavium', 'Gregg_Steinhafel']",0,"[""keyPerson('Cavium', 'Gregg_Steinhafel') 1.0""]","[""not_keyPerson('Cavium', 'Gregg_Steinhafel') 1.0""]","['keyPerson(""Cavium"",""Gregg_Steinhafel"")', 'not_keyPerson(""Cavium"",""Gregg_Steinhafel"")']"
359,"['Cavium', 'Klaus_Kleinfeld']",0,"[""keyPerson('Cavium', 'Klaus_Kleinfeld') 1.0""]","[""not_keyPerson('Cavium', 'Klaus_Kleinfeld') 1.0""]","['keyPerson(""Cavium"",""Klaus_Kleinfeld"")', 'not_keyPerson(""Cavium"",""Klaus_Kleinfeld"")']"
362,"['Cavium', 'Sunil_Mittal']",0,"[""keyPerson('Cavium', 'Sunil_Mittal') 1.0""]","[""not_keyPerson('Cavium', 'Sunil_Mittal') 1.0""]","['keyPerson(""Cavium"",""Sunil_Mittal"")', 'not_keyPerson(""Cavium"",""Sunil_Mittal"")']"
365,"['CBS_Corporation', 'Christie_Hefner']",0,"[""keyPerson('Christie_Hefner__1', 'CBS_Corporation') 1.0"", ""keyPerson('CBS_Corporation', 'Christie_Hefner') 1.0""]","[""not_keyPerson('CBS_Corporation', 'Christie_Hefner') 1.0""]","['keyPerson(""CBS_Corporation"",""Christie_Hefner"")', 'keyPerson(""Christie_Hefner__1"",""CBS_Corporation"")', 'not_keyPerson(""CBS_Corporation"",""Christie_Hefner"")']"
363,"['CBS_Corporation', 'David_Gill_(executive)']",0,"[""keyPerson('CBS_Corporation', 'David_Gill_(executive)') 1.0"", ""keyPerson('David_Gill_(executive)__1', 'CBS_Corporation') 1.0""]","[""not_keyPerson('CBS_Corporation', 'David_Gill_(executive)') 1.0""]","['keyPerson(""CBS_Corporation"",""David_Gill_(executive)"")', 'keyPerson(""David_Gill_(executive)__1"",""CBS_Corporation"")', 'not_keyPerson(""CBS_Corporation"",""David_Gill_(executive)"")']"
367,"['CBS_Corporation', 'Muhtar_Kent']",0,"[""keyPerson('CBS_Corporation', 'Muhtar_Kent') 1.0"", ""keyPerson('Muhtar_Kent__1', 'CBS_Corporation') 1.0""]","[""not_keyPerson('CBS_Corporation', 'Muhtar_Kent') 1.0""]","['keyPerson(""CBS_Corporation"",""Muhtar_Kent"")', 'keyPerson(""Muhtar_Kent__1"",""CBS_Corporation"")', 'not_keyPerson(""CBS_Corporation"",""Muhtar_Kent"")']"
364,"['CBS_Corporation', 'Sumner_Redstone']",0,"[""keyPerson('CBS_Corporation', 'Sumner_Redstone') 1.0"", ""keyPerson('Sumner_Redstone', 'CBS_Corporation') 1.0"", ""keyPerson('Sumner_Redstone__1', 'CBS_Corporation') 1.0""]","[""not_keyPerson('CBS_Corporation', 'Sumner_Redstone') 1.0""]","['keyPerson(""CBS_Corporation"",""Sumner_Redstone"")', 'keyPerson(""Sumner_Redstone__1"",""CBS_Corporation"")', 'keyPerson(""Sumner_Redstone"",""CBS_Corporation"")', 'not_keyPerson(""CBS_Corporation"",""Sumner_Redstone"")']"
369,"['Cisco_Systems', 'Christie_Hefner']",0,"[""keyPerson('Cisco_Systems', 'Christie_Hefner') 1.0""]","[""not_keyPerson('Cisco_Systems', 'Christie_Hefner') 1.0"", ""not_keyPerson('List_of_acquisitions_by_Cisco_Systems', 'Christie_Hefner') 1.0""]","['keyPerson(""Cisco_Systems"",""Christie_Hefner"")', 'not_keyPerson(""List_of_acquisitions_by_Cisco_Systems"",""Christie_Hefner"")', 'not_keyPerson(""Cisco_Systems"",""Christie_Hefner"")']"
372,"['Cisco_Systems', 'James_J._Greco']",0,"[""keyPerson('Cisco_Systems', 'James_J._Greco') 1.0""]","[""not_keyPerson('Cisco_Systems', 'James_J._Greco') 1.0"", ""not_keyPerson('List_of_acquisitions_by_Cisco_Systems', 'James_J._Greco') 1.0""]","['keyPerson(""Cisco_Systems"",""James_J._Greco"")', 'not_keyPerson(""List_of_acquisitions_by_Cisco_Systems"",""James_J._Greco"")', 'not_keyPerson(""Cisco_Systems"",""James_J._Greco"")']"
373,"['Citigroup', 'Ashok_Vemuri']",0,"[""keyPerson('Citigroup', 'Ashok_Vemuri') 1.0""]","[""not_keyPerson('Citigroup', 'Ashok_Vemuri') 1.0"", ""not_keyPerson('Nikko_Citigroup', 'Ashok_Vemuri') 1.0""]","['keyPerson(""Citigroup"",""Ashok_Vemuri"")', 'not_keyPerson(""Nikko_Citigroup"",""Ashok_Vemuri"")', 'not_keyPerson(""Citigroup"",""Ashok_Vemuri"")']"
377,"['Citigroup', 'Mel_Karmazin']",0,"[""keyPerson('Citigroup', 'Mel_Karmazin') 1.0""]","[""not_keyPerson('Citigroup', 'Mel_Karmazin') 1.0""]","['keyPerson(""Citigroup"",""Mel_Karmazin"")', 'not_keyPerson(""Citigroup"",""Mel_Karmazin"")']"
383,"['Cognizant', 'Gunupati_Venkata_Krishna_Reddy']",0,"[""keyPerson('Cognizant', 'Gunupati_Venkata_Krishna_Reddy') 1.0"", ""keyPerson('Gunupati_Venkata_Krishna_Reddy__1', 'Cognizant') 1.0""]","[""not_keyPerson('Cognizant', 'Gunupati_Venkata_Krishna_Reddy') 1.0""]","['keyPerson(""Cognizant"",""Gunupati_Venkata_Krishna_Reddy"")', 'keyPerson(""Gunupati_Venkata_Krishna_Reddy__1"",""Cognizant"")', 'not_keyPerson(""Cognizant"",""Gunupati_Venkata_Krishna_Reddy"")']"
386,"['Cognizant', 'James_J._Greco']",0,"[""keyPerson('James_J._Greco__1', 'Cognizant') 1.0"", ""keyPerson('Cognizant', 'James_J._Greco') 1.0""]","[""not_keyPerson('Cognizant', 'James_J._Greco') 1.0""]","['keyPerson(""Cognizant"",""James_J._Greco"")', 'keyPerson(""James_J._Greco__1"",""Cognizant"")', 'not_keyPerson(""Cognizant"",""James_J._Greco"")']"
387,"['Cognizant', 'Kumar_Mangalam_Birla']",0,"[""keyPerson('Cognizant', 'Kumar_Mangalam_Birla') 1.0"", ""keyPerson('Kumar_Mangalam_Birla__1', 'Cognizant') 1.0""]","[""not_keyPerson('Cognizant', 'Kumar_Mangalam_Birla') 1.0""]","['keyPerson(""Cognizant"",""Kumar_Mangalam_Birla"")', 'keyPerson(""Kumar_Mangalam_Birla__1"",""Cognizant"")', 'not_keyPerson(""Cognizant"",""Kumar_Mangalam_Birla"")']"
385,"['Cognizant', 'Philip_Clarke_(businessman)']",0,"[""keyPerson('Cognizant', 'Philip_Clarke_(businessman)') 1.0"", ""keyPerson('Philip_Clarke_(businessman)__1', 'Cognizant') 1.0""]","[""not_keyPerson('Cognizant', 'Philip_Clarke_(businessman)') 1.0""]","['keyPerson(""Cognizant"",""Philip_Clarke_(businessman)"")', 'keyPerson(""Philip_Clarke_(businessman)__1"",""Cognizant"")', 'not_keyPerson(""Cognizant"",""Philip_Clarke_(businessman)"")']"
388,"['Comcast', 'Vishal_Sikka']",0,"[""keyPerson('Comcast_Cable', 'Vishal_Sikka') 1.0"", ""keyPerson('Co-Founder of Comcast Corporation', 'Vishal_Sikka') 1.0"", ""keyPerson('Comcast_Spectacor', 'Vishal_Sikka') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Vishal_Sikka') 1.0"", ""keyPerson('Founder of Comcast', 'Vishal_Sikka') 1.0"", ""keyPerson('Comcast', 'Vishal_Sikka') 1.0""]","[""not_keyPerson('Comcast_Business', 'Vishal_Sikka') 1.0"", ""not_keyPerson('Comcast_Spectacor', 'Vishal_Sikka') 1.0"", ""not_keyPerson('Comcast_Spotlight', 'Vishal_Sikka') 1.0"", ""not_keyPerson('Comcast_Interactive_Media', 'Vishal_Sikka') 1.0"", ""not_keyPerson('Comcast', 'Vishal_Sikka') 1.0""]","['keyPerson(""Comcast"",""Vishal_Sikka"")', 'keyPerson(""Comcast_Spectacor"",""Vishal_Sikka"")', 'keyPerson(""Comcast_Interactive_Media"",""Vishal_Sikka"")', 'keyPerson(""Comcast_Cable"",""Vishal_Sikka"")', 'not_keyPerson(""Comcast_Interactive_Media"",""Vishal_Sikka"")', 'not_keyPerson(""Comcast"",""Vishal_Sikka"")', 'not_keyPerson(""Comcast_Spectacor"",""Vishal_Sikka"")', 'not_keyPerson(""Comcast_Spotlight"",""Vishal_Sikka"")', 'not_keyPerson(""Comcast_Business"",""Vishal_Sikka"")']"
390,"['Comcast', 'Natarajan_Chandrasekaran']",0,"[""keyPerson('Comcast_Spectacor', 'Natarajan_Chandrasekaran') 1.0"", ""keyPerson('Founder of Comcast', 'Natarajan_Chandrasekaran') 1.0"", ""keyPerson('Comcast', 'Natarajan_Chandrasekaran') 1.0"", ""keyPerson('Comcast_Cable', 'Natarajan_Chandrasekaran') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Natarajan_Chandrasekaran') 1.0"", ""keyPerson('Co-Founder of Comcast Corporation', 'Natarajan_Chandrasekaran') 1.0""]","[""not_keyPerson('Comcast_Interactive_Media', 'Natarajan_Chandrasekaran') 1.0""]","['keyPerson(""Comcast"",""Natarajan_Chandrasekaran"")', 'keyPerson(""Comcast_Spectacor"",""Natarajan_Chandrasekaran"")', 'keyPerson(""Comcast_Cable"",""Natarajan_Chandrasekaran"")', 'keyPerson(""Comcast_Interactive_Media"",""Natarajan_Chandrasekaran"")', 'not_keyPerson(""Comcast_Interactive_Media"",""Natarajan_Chandrasekaran"")']"
389,"['Comcast', 'Donald_Trump']",0,"[""keyPerson('Comcast_Cable', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Comcast_Spectacor', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Founder of Comcast', 'Donald_Trump') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Donald_Trump') 1.0"", ""keyPerson('Comcast_Spectacor', 'Donald_Trump') 1.0"", ""keyPerson('Comcast_Cable', 'Donald_Trump') 1.0"", ""keyPerson('Co-Founder of Comcast Corporation', 'Donald_Trump') 1.0"", ""keyPerson('Comcast', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Founder of Comcast', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Comcast', 'Donald_Trump') 1.0"", ""keyPerson('Co-Founder of Comcast Corporation', 'Donald_Trump_Jr.') 1.0""]","[""not_keyPerson('Comcast_Spectacor', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('Comcast_Spotlight', 'Donald_Trump') 1.0"", ""not_keyPerson('Comcast_Business', 'Donald_Trump') 1.0"", ""not_keyPerson('Comcast_Interactive_Media', 'Donald_Trump') 1.0"", ""not_keyPerson('Comcast_Spectacor', 'Donald_Trump') 1.0"", ""not_keyPerson('Comcast_Spotlight', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('Comcast', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('Comcast_Interactive_Media', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('Comcast', 'Donald_Trump') 1.0"", ""not_keyPerson('Comcast_Business', 'Donald_Trump_Jr.') 1.0""]","['keyPerson(""Comcast"",""Donald_Trump"")', 'keyPerson(""Comcast"",""Donald_Trump_Jr."")', 'keyPerson(""Comcast_Interactive_Media"",""Donald_Trump"")', 'keyPerson(""Comcast_Spectacor"",""Donald_Trump"")', 'keyPerson(""Comcast_Spectacor"",""Donald_Trump_Jr."")', 'keyPerson(""Comcast_Interactive_Media"",""Donald_Trump_Jr."")', 'keyPerson(""Comcast_Cable"",""Donald_Trump"")', 'keyPerson(""Comcast_Cable"",""Donald_Trump_Jr."")', 'not_keyPerson(""Comcast_Interactive_Media"",""Donald_Trump"")', 'not_keyPerson(""Comcast_Interactive_Media"",""Donald_Trump_Jr."")', 'not_keyPerson(""Comcast"",""Donald_Trump"")', 'not_keyPerson(""Comcast"",""Donald_Trump_Jr."")', 'not_keyPerson(""Comcast_Spectacor"",""Donald_Trump"")', 'not_keyPerson(""Comcast_Spectacor"",""Donald_Trump_Jr."")', 'not_keyPerson(""Comcast_Spotlight"",""Donald_Trump"")', 'not_keyPerson(""Comcast_Spotlight"",""Donald_Trump_Jr."")', 'not_keyPerson(""Comcast_Business"",""Donald_Trump"")', 'not_keyPerson(""Comcast_Business"",""Donald_Trump_Jr."")']"
392,"['Comcast', 'Stuart_Gulliver']",0,"[""keyPerson('Comcast_Cable', 'Stuart_Gulliver') 1.0"", ""keyPerson('Co-Founder of Comcast Corporation', 'Stuart_Gulliver') 1.0"", ""keyPerson('Comcast_Spectacor', 'Stuart_Gulliver') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Stuart_Gulliver') 1.0"", ""keyPerson('Founder of Comcast', 'Stuart_Gulliver') 1.0"", ""keyPerson('Comcast', 'Stuart_Gulliver') 1.0""]","[""not_keyPerson('Comcast_Spotlight', 'Stuart_Gulliver') 1.0"", ""not_keyPerson('Comcast_Spectacor', 'Stuart_Gulliver') 1.0"", ""not_keyPerson('Comcast_Business', 'Stuart_Gulliver') 1.0"", ""not_keyPerson('Comcast', 'Stuart_Gulliver') 1.0"", ""not_keyPerson('Comcast_Interactive_Media', 'Stuart_Gulliver') 1.0""]","['keyPerson(""Comcast"",""Stuart_Gulliver"")', 'keyPerson(""Comcast_Spectacor"",""Stuart_Gulliver"")', 'keyPerson(""Comcast_Interactive_Media"",""Stuart_Gulliver"")', 'keyPerson(""Comcast_Cable"",""Stuart_Gulliver"")', 'not_keyPerson(""Comcast_Interactive_Media"",""Stuart_Gulliver"")', 'not_keyPerson(""Comcast"",""Stuart_Gulliver"")', 'not_keyPerson(""Comcast_Spectacor"",""Stuart_Gulliver"")', 'not_keyPerson(""Comcast_Spotlight"",""Stuart_Gulliver"")', 'not_keyPerson(""Comcast_Business"",""Stuart_Gulliver"")']"
391,"['Comcast', 'Dilip_Shanghvi']",0,"[""keyPerson('Comcast', 'Dilip_Shanghvi') 1.0"", ""keyPerson('Co-Founder of Comcast Corporation', 'Dilip_Shanghvi') 1.0"", ""keyPerson('Comcast_Cable', 'Dilip_Shanghvi') 1.0"", ""keyPerson('Founder of Comcast', 'Dilip_Shanghvi') 1.0"", ""keyPerson('Comcast_Spectacor', 'Dilip_Shanghvi') 1.0"", ""keyPerson('Comcast_Interactive_Media', 'Dilip_Shanghvi') 1.0""]","[""not_keyPerson('Comcast', 'Dilip_Shanghvi') 1.0"", ""not_keyPerson('Comcast_Spotlight', 'Dilip_Shanghvi') 1.0"", ""not_keyPerson('Comcast_Spectacor', 'Dilip_Shanghvi') 1.0"", ""not_keyPerson('Comcast_Business', 'Dilip_Shanghvi') 1.0"", ""not_keyPerson('Comcast_Interactive_Media', 'Dilip_Shanghvi') 1.0""]","['keyPerson(""Comcast"",""Dilip_Shanghvi"")', 'keyPerson(""Comcast_Interactive_Media"",""Dilip_Shanghvi"")', 'keyPerson(""Comcast_Spectacor"",""Dilip_Shanghvi"")', 'keyPerson(""Comcast_Cable"",""Dilip_Shanghvi"")', 'not_keyPerson(""Comcast_Interactive_Media"",""Dilip_Shanghvi"")', 'not_keyPerson(""Comcast"",""Dilip_Shanghvi"")', 'not_keyPerson(""Comcast_Spectacor"",""Dilip_Shanghvi"")', 'not_keyPerson(""Comcast_Spotlight"",""Dilip_Shanghvi"")', 'not_keyPerson(""Comcast_Business"",""Dilip_Shanghvi"")']"
394,"['ConAgra_Foods', 'Bob_Iger']",0,"[""keyPerson('ConAgra_Foods', 'Bob_Iger') 1.0""]","[""not_keyPerson('ConAgra_Foods', 'Bob_Iger') 1.0""]","['keyPerson(""ConAgra_Foods"",""Bob_Iger"")', 'not_keyPerson(""ConAgra_Foods"",""Bob_Iger"")']"
395,"['ConAgra_Foods', 'Hans_Vestberg']",0,"[""keyPerson('ConAgra_Foods', 'Hans_Vestberg') 1.0""]","[""not_keyPerson('ConAgra_Foods', 'Hans_Vestberg') 1.0""]","['keyPerson(""ConAgra_Foods"",""Hans_Vestberg"")', 'not_keyPerson(""ConAgra_Foods"",""Hans_Vestberg"")']"
396,"['ConAgra_Foods', 'Mark_Zuckerberg']",0,"[""keyPerson('ConAgra_Foods', 'Mark_Zuckerberg') 1.0""]","[""not_keyPerson('ConAgra_Foods', 'Mark_Zuckerberg') 1.0""]","['keyPerson(""ConAgra_Foods"",""Mark_Zuckerberg"")', 'not_keyPerson(""ConAgra_Foods"",""Mark_Zuckerberg"")']"
397,"['ConAgra_Foods', 'Meg_Whitman']",0,"[""keyPerson('ConAgra_Foods', 'Meg_Whitman') 1.0""]","[""not_keyPerson('ConAgra_Foods', 'Meg_Whitman') 1.0""]","['keyPerson(""ConAgra_Foods"",""Meg_Whitman"")', 'not_keyPerson(""ConAgra_Foods"",""Meg_Whitman"")']"
393,"['ConAgra_Foods', 'Satoru_Iwata']",0,"[""keyPerson('ConAgra_Foods', 'Satoru_Iwata') 1.0""]","[""not_keyPerson('ConAgra_Foods', 'Satoru_Iwata') 1.0""]","['keyPerson(""ConAgra_Foods"",""Satoru_Iwata"")', 'not_keyPerson(""ConAgra_Foods"",""Satoru_Iwata"")']"
399,"['Crown_Worldwide_Group', 'Antony_Jenkins']",0,"[""keyPerson('Crown_Worldwide_Group', 'Antony_Jenkins') 1.0""]","[""not_keyPerson('Crown_Worldwide_Group', 'Antony_Jenkins') 1.0""]","['keyPerson(""Crown_Worldwide_Group"",""Antony_Jenkins"")', 'not_keyPerson(""Crown_Worldwide_Group"",""Antony_Jenkins"")']"
398,"['Crown_Worldwide_Group', 'Ben_van_Beurden']",0,"[""keyPerson('Crown_Worldwide_Group', 'Ben_van_Beurden') 1.0""]","[""not_keyPerson('Crown_Worldwide_Group', 'Ben_van_Beurden') 1.0""]","['keyPerson(""Crown_Worldwide_Group"",""Ben_van_Beurden"")', 'not_keyPerson(""Crown_Worldwide_Group"",""Ben_van_Beurden"")']"
401,"['Crown_Worldwide_Group', 'Jay_Z']",0,"[""keyPerson('Crown_Worldwide_Group', 'Jay_Z') 1.0""]","[""not_keyPerson('Crown_Worldwide_Group', 'Jay_Z') 1.0""]","['keyPerson(""Crown_Worldwide_Group"",""Jay_Z"")', 'not_keyPerson(""Crown_Worldwide_Group"",""Jay_Z"")']"
400,"['Crown_Worldwide_Group', 'Mukesh_Ambani']",0,"[""keyPerson('Crown_Worldwide_Group', 'Mukesh_Ambani') 1.0""]","[""not_keyPerson('Crown_Worldwide_Group', 'Mukesh_Ambani') 1.0""]","['keyPerson(""Crown_Worldwide_Group"",""Mukesh_Ambani"")', 'not_keyPerson(""Crown_Worldwide_Group"",""Mukesh_Ambani"")']"
405,"['Daimler_AG', 'Dick_Costolo']",0,"[""keyPerson('Dick_Costolo__1', 'Daimler_AG') 1.0"", ""keyPerson('Daimler_AG', 'Dick_Costolo') 1.0""]","[""not_keyPerson('Daimler_AG', 'Dick_Costolo') 1.0""]","['keyPerson(""Daimler_AG"",""Dick_Costolo"")', 'keyPerson(""Dick_Costolo__1"",""Daimler_AG"")', 'not_keyPerson(""Daimler_AG"",""Dick_Costolo"")']"
406,"['Daimler_AG', 'Jeff_Zucker']",0,"[""keyPerson('Jeff_Zucker__1', 'Daimler_AG') 1.0"", ""keyPerson('Daimler_AG', 'Jeff_Zucker') 1.0""]","[""not_keyPerson('Daimler_AG', 'Jeff_Zucker') 1.0""]","['keyPerson(""Daimler_AG"",""Jeff_Zucker"")', 'keyPerson(""Jeff_Zucker__1"",""Daimler_AG"")', 'not_keyPerson(""Daimler_AG"",""Jeff_Zucker"")']"
407,"['Daimler_AG', 'Kazuo_Hirai']",0,"[""keyPerson('Daimler_AG', 'Kazuo_Hirai') 1.0"", ""keyPerson('Kazuo_Hirai__1', 'Daimler_AG') 1.0""]","[""not_keyPerson('Daimler_AG', 'Kazuo_Hirai') 1.0""]","['keyPerson(""Daimler_AG"",""Kazuo_Hirai"")', 'keyPerson(""Kazuo_Hirai__1"",""Daimler_AG"")', 'not_keyPerson(""Daimler_AG"",""Kazuo_Hirai"")']"
409,"['Dell', 'Paul_Allen']",0,"[""keyPerson('Dell', 'Paul_Allen') 1.0"", ""keyPerson('Dell_Technologies', 'Paul_Allen') 1.0"", ""keyPerson('Paul_Allen__1', 'Dell_Technologies') 1.0"", ""keyPerson('Paul_Allen__1', 'Michael_Dell') 1.0"", ""keyPerson('Michael_Dell', 'Paul_Allen') 1.0"", ""keyPerson('Paul_Allen', 'Dell_Technologies') 1.0"", ""keyPerson('Paul_Allen', 'Michael_Dell') 1.0"", ""keyPerson('Paul_Allen__1', 'Dell') 1.0"", ""keyPerson('Michael_Dell__1', 'Paul_Allen') 1.0"", ""keyPerson('Paul_Allen', 'Dell') 1.0""]","[""not_keyPerson('Dell_Technologies', 'Paul_Allen') 1.0"", ""not_keyPerson('Dell', 'Paul_Allen') 1.0""]","['keyPerson(""Dell"",""Paul_Allen"")', 'keyPerson(""Dell_Technologies"",""Paul_Allen"")', 'keyPerson(""Michael_Dell__1"",""Paul_Allen"")', 'keyPerson(""Paul_Allen__1"",""Michael_Dell"")', 'keyPerson(""Michael_Dell"",""Paul_Allen"")', 'keyPerson(""Paul_Allen"",""Michael_Dell"")', 'keyPerson(""Paul_Allen__1"",""Dell"")', 'keyPerson(""Paul_Allen"",""Dell"")', 'keyPerson(""Paul_Allen__1"",""Dell_Technologies"")', 'keyPerson(""Paul_Allen"",""Dell_Technologies"")', 'not_keyPerson(""Dell"",""Paul_Allen"")', 'not_keyPerson(""Dell_Technologies"",""Paul_Allen"")']"
412,"['Deutsche_Bank', 'Al-Waleed_bin_Talal']",0,"[""keyPerson('Deutsche_Bank_Twin_Towers', 'Al-Waleed_bin_Talal') 1.0"", ""keyPerson('Deutsche_Bank', 'Al-Waleed_bin_Talal') 1.0""]","[""not_keyPerson('Deutsche_Bank', 'Al-Waleed_bin_Talal') 1.0""]","['keyPerson(""Deutsche_Bank"",""Al-Waleed_bin_Talal"")', 'keyPerson(""Deutsche_Bank_Twin_Towers"",""Al-Waleed_bin_Talal"")', 'not_keyPerson(""Deutsche_Bank"",""Al-Waleed_bin_Talal"")']"
413,"['Deutsche_Bank', 'Diego_Della_Valle']",0,"[""keyPerson('Deutsche_Bank', 'Diego_Della_Valle') 1.0"", ""keyPerson('Deutsche_Bank_Twin_Towers', 'Diego_Della_Valle') 1.0""]","[""not_keyPerson('Deutsche_Bank', 'Diego_Della_Valle') 1.0""]","['keyPerson(""Deutsche_Bank"",""Diego_Della_Valle"")', 'keyPerson(""Deutsche_Bank_Twin_Towers"",""Diego_Della_Valle"")', 'not_keyPerson(""Deutsche_Bank"",""Diego_Della_Valle"")']"
